offset analytical, V
0.906671, 0.81671
0.906902, 0.816779
0.907133, 0.816848
0.907364, 0.816916
0.907595, 0.816985
0.907826, 0.817054
0.908057, 0.817123
0.908287, 0.817191
0.908518, 0.81726
0.908749, 0.817329
0.90898, 0.817398
0.909211, 0.817466
0.909442, 0.817535
0.909673, 0.817604
0.909904, 0.817672
0.910135, 0.817741
0.910366, 0.81781
0.910597, 0.817878
0.910828, 0.817947
0.911059, 0.818016
0.91129, 0.818084
0.911521, 0.818153
0.911752, 0.818221
0.911982, 0.81829
0.912213, 0.818359
0.912444, 0.818427
0.912675, 0.818496
0.912906, 0.818564
0.913137, 0.818633
0.913368, 0.818702
0.913599, 0.81877
0.91383, 0.818839
0.914061, 0.818907
0.914292, 0.818976
0.914523, 0.819044
0.914754, 0.819113
0.914985, 0.819181
0.915216, 0.81925
0.915447, 0.819318
0.915678, 0.819386
0.915908, 0.819455
0.916139, 0.819523
0.91637, 0.819592
0.916601, 0.81966
0.916832, 0.819729
0.917063, 0.819797
0.917294, 0.819865
0.917525, 0.819934
0.917756, 0.820002
0.917987, 0.82007
0.918218, 0.820139
0.918449, 0.820207
0.91868, 0.820276
0.918911, 0.820344
0.919142, 0.820412
0.919373, 0.82048
0.919604, 0.820549
0.919834, 0.820617
0.920065, 0.820685
0.920296, 0.820754
0.920527, 0.820822
0.920758, 0.82089
0.920989, 0.820958
0.92122, 0.821027
0.921451, 0.821095
0.921682, 0.821163
0.921913, 0.821231
0.922144, 0.821299
0.922375, 0.821368
0.922606, 0.821436
0.922837, 0.821504
0.923068, 0.821572
0.923299, 0.82164
0.923529, 0.821708
0.92376, 0.821777
0.923991, 0.821845
0.924222, 0.821913
0.924453, 0.821981
0.924684, 0.822049
0.924915, 0.822117
0.925146, 0.822185
0.925377, 0.822253
0.925608, 0.822321
0.925839, 0.822389
0.92607, 0.822457
0.926301, 0.822525
0.926532, 0.822593
0.926763, 0.822661
0.926994, 0.822729
0.927225, 0.822797
0.927455, 0.822865
0.927686, 0.822933
0.927917, 0.823001
0.928148, 0.823069
0.928379, 0.823137
0.92861, 0.823205
0.928841, 0.823273
0.929072, 0.823341
0.929303, 0.823409
0.929534, 0.823477
0.929765, 0.823545
0.929996, 0.823613
0.930227, 0.82368
0.930458, 0.823748
0.930689, 0.823816
0.93092, 0.823884
0.931151, 0.823952
0.931381, 0.82402
0.931612, 0.824088
0.931843, 0.824155
0.932074, 0.824223
0.932305, 0.824291
0.932536, 0.824359
0.932767, 0.824426
0.932998, 0.824494
0.933229, 0.824562
0.93346, 0.82463
0.933691, 0.824697
0.933922, 0.824765
0.934153, 0.824833
0.934384, 0.824901
0.934615, 0.824968
0.934846, 0.825036
0.935076, 0.825104
0.935307, 0.825171
0.935538, 0.825239
0.935769, 0.825307
0.936, 0.825374
0.936231, 0.825442
0.936462, 0.82551
0.936693, 0.825577
0.936924, 0.825645
0.937155, 0.825712
0.937386, 0.82578
0.937617, 0.825847
0.937848, 0.825915
0.938079, 0.825983
0.93831, 0.82605
0.938541, 0.826118
0.938772, 0.826185
0.939002, 0.826253
0.939233, 0.82632
0.939464, 0.826388
0.939695, 0.826455
0.939926, 0.826523
0.940157, 0.82659
0.940388, 0.826658
0.940619, 0.826725
0.94085, 0.826793
0.941081, 0.82686
0.941312, 0.826927
0.941543, 0.826995
0.941774, 0.827062
0.942005, 0.82713
0.942236, 0.827197
0.942467, 0.827264
0.942698, 0.827332
0.942928, 0.827399
0.943159, 0.827466
0.94339, 0.827534
0.943621, 0.827601
0.943852, 0.827668
0.944083, 0.827736
0.944314, 0.827803
0.944545, 0.82787
0.944776, 0.827938
0.945007, 0.828005
0.945238, 0.828072
0.945469, 0.828139
0.9457, 0.828207
0.945931, 0.828274
0.946162, 0.828341
0.946393, 0.828408
0.946624, 0.828476
0.946854, 0.828543
0.947085, 0.82861
0.947316, 0.828677
0.947547, 0.828744
0.947778, 0.828811
0.948009, 0.828879
0.94824, 0.828946
0.948471, 0.829013
0.948702, 0.82908
0.948933, 0.829147
0.949164, 0.829214
0.949395, 0.829281
0.949626, 0.829348
0.949857, 0.829415
0.950088, 0.829482
0.950319, 0.82955
0.950549, 0.829617
0.95078, 0.829684
0.951011, 0.829751
0.951242, 0.829818
0.951473, 0.829885
0.951704, 0.829952
0.951935, 0.830019
0.952166, 0.830086
0.952397, 0.830153
0.952628, 0.83022
0.952859, 0.830286
0.95309, 0.830353
0.953321, 0.83042
0.953552, 0.830487
0.953783, 0.830554
0.954014, 0.830621
0.954245, 0.830688
0.954475, 0.830755
0.954706, 0.830822
0.954937, 0.830889
0.955168, 0.830955
0.955399, 0.831022
0.95563, 0.831089
0.955861, 0.831156
0.956092, 0.831223
0.956323, 0.83129
0.956554, 0.831356
0.956785, 0.831423
0.957016, 0.83149
0.957247, 0.831557
0.957478, 0.831623
0.957709, 0.83169
0.95794, 0.831757
0.958171, 0.831824
0.958401, 0.83189
0.958632, 0.831957
0.958863, 0.832024
0.959094, 0.832091
0.959325, 0.832157
0.959556, 0.832224
0.959787, 0.832291
0.960018, 0.832357
0.960249, 0.832424
0.96048, 0.83249
0.960711, 0.832557
0.960942, 0.832624
0.961173, 0.83269
0.961404, 0.832757
0.961635, 0.832824
0.961866, 0.83289
0.962096, 0.832957
0.962327, 0.833023
0.962558, 0.83309
0.962789, 0.833156
0.96302, 0.833223
0.963251, 0.833289
0.963482, 0.833356
0.963713, 0.833422
0.963944, 0.833489
0.964175, 0.833555
0.964406, 0.833622
0.964637, 0.833688
0.964868, 0.833755
0.965099, 0.833821
0.96533, 0.833888
0.965561, 0.833954
0.965792, 0.83402
0.966022, 0.834087
0.966253, 0.834153
0.966484, 0.83422
0.966715, 0.834286
0.966946, 0.834352
0.967177, 0.834419
0.967408, 0.834485
0.967639, 0.834551
0.96787, 0.834618
0.968101, 0.834684
0.968332, 0.83475
0.968563, 0.834817
0.968794, 0.834883
0.969025, 0.834949
0.969256, 0.835015
0.969487, 0.835082
0.969718, 0.835148
0.969948, 0.835214
0.970179, 0.83528
0.97041, 0.835347
0.970641, 0.835413
0.970872, 0.835479
0.971103, 0.835545
0.971334, 0.835611
0.971565, 0.835678
0.971796, 0.835744
0.972027, 0.83581
0.972258, 0.835876
0.972489, 0.835942
0.97272, 0.836008
0.972951, 0.836074
0.973182, 0.836141
0.973413, 0.836207
0.973643, 0.836273
0.973874, 0.836339
0.974105, 0.836405
0.974336, 0.836471
0.974567, 0.836537
0.974798, 0.836603
0.975029, 0.836669
0.97526, 0.836735
0.975491, 0.836801
0.975722, 0.836867
0.975953, 0.836933
0.976184, 0.836999
0.976415, 0.837065
0.976646, 0.837131
0.976877, 0.837197
0.977108, 0.837263
0.977339, 0.837329
0.977569, 0.837395
0.9778, 0.837461
0.978031, 0.837526
0.978262, 0.837592
0.978493, 0.837658
0.978724, 0.837724
0.978955, 0.83779
0.979186, 0.837856
0.979417, 0.837922
0.979648, 0.837987
0.979879, 0.838053
0.98011, 0.838119
0.980341, 0.838185
0.980572, 0.838251
0.980803, 0.838316
0.981034, 0.838382
0.981265, 0.838448
0.981495, 0.838514
0.981726, 0.838579
0.981957, 0.838645
0.982188, 0.838711
0.982419, 0.838777
0.98265, 0.838842
0.982881, 0.838908
0.983112, 0.838974
0.983343, 0.839039
0.983574, 0.839105
0.983805, 0.839171
0.984036, 0.839236
0.984267, 0.839302
0.984498, 0.839368
0.984729, 0.839433
0.98496, 0.839499
0.98519, 0.839564
0.985421, 0.83963
0.985652, 0.839696
0.985883, 0.839761
0.986114, 0.839827
0.986345, 0.839892
0.986576, 0.839958
0.986807, 0.840023
0.987038, 0.840089
0.987269, 0.840154
0.9875, 0.84022
0.987731, 0.840285
0.987962, 0.840351
0.988193, 0.840416
0.988424, 0.840482
0.988655, 0.840547
0.988886, 0.840613
0.989116, 0.840678
0.989347, 0.840743
0.989578, 0.840809
0.989809, 0.840874
0.99004, 0.84094
0.990271, 0.841005
0.990502, 0.84107
0.990733, 0.841136
0.990964, 0.841201
0.991195, 0.841266
0.991426, 0.841332
0.991657, 0.841397
0.991888, 0.841462
0.992119, 0.841528
0.99235, 0.841593
0.992581, 0.841658
0.992812, 0.841723
0.993042, 0.841789
0.993273, 0.841854
0.993504, 0.841919
0.993735, 0.841984
0.993966, 0.84205
0.994197, 0.842115
0.994428, 0.84218
0.994659, 0.842245
0.99489, 0.84231
0.995121, 0.842376
0.995352, 0.842441
0.995583, 0.842506
0.995814, 0.842571
0.996045, 0.842636
0.996276, 0.842701
0.996507, 0.842766
0.996738, 0.842831
0.996968, 0.842897
0.997199, 0.842962
0.99743, 0.843027
0.997661, 0.843092
0.997892, 0.843157
0.998123, 0.843222
0.998354, 0.843287
0.998585, 0.843352
0.998816, 0.843417
0.999047, 0.843482
0.999278, 0.843547
0.999509, 0.843612
0.99974, 0.843677
0.999971, 0.843742
1.0002, 0.843807
1.00043, 0.843872
1.00066, 0.843937
1.00089, 0.844001
1.00113, 0.844066
1.00136, 0.844131
1.00159, 0.844196
1.00182, 0.844261
1.00205, 0.844326
1.00228, 0.844391
1.00251, 0.844456
1.00274, 0.84452
1.00297, 0.844585
1.0032, 0.84465
1.00343, 0.844715
1.00367, 0.84478
1.0039, 0.844845
1.00413, 0.844909
1.00436, 0.844974
1.00459, 0.845039
1.00482, 0.845104
1.00505, 0.845168
1.00528, 0.845233
1.00551, 0.845298
1.00574, 0.845362
1.00598, 0.845427
1.00621, 0.845492
1.00644, 0.845557
1.00667, 0.845621
1.0069, 0.845686
1.00713, 0.84575
1.00736, 0.845815
1.00759, 0.84588
1.00782, 0.845944
1.00805, 0.846009
1.00828, 0.846074
1.00852, 0.846138
1.00875, 0.846203
1.00898, 0.846267
1.00921, 0.846332
1.00944, 0.846396
1.00967, 0.846461
1.0099, 0.846525
1.01013, 0.84659
1.01036, 0.846654
1.01059, 0.846719
1.01082, 0.846783
1.01106, 0.846848
1.01129, 0.846912
1.01152, 0.846977
1.01175, 0.847041
1.01198, 0.847106
1.01221, 0.84717
1.01244, 0.847235
1.01267, 0.847299
1.0129, 0.847363
1.01313, 0.847428
1.01337, 0.847492
1.0136, 0.847557
1.01383, 0.847621
1.01406, 0.847685
1.01429, 0.84775
1.01452, 0.847814
1.01475, 0.847878
1.01498, 0.847942
1.01521, 0.848007
1.01544, 0.848071
1.01567, 0.848135
1.01591, 0.8482
1.01614, 0.848264
1.01637, 0.848328
1.0166, 0.848392
1.01683, 0.848457
1.01706, 0.848521
1.01729, 0.848585
1.01752, 0.848649
1.01775, 0.848713
1.01798, 0.848777
1.01821, 0.848842
1.01845, 0.848906
1.01868, 0.84897
1.01891, 0.849034
1.01914, 0.849098
1.01937, 0.849162
1.0196, 0.849226
1.01983, 0.84929
1.02006, 0.849355
1.02029, 0.849419
1.02052, 0.849483
1.02076, 0.849547
1.02099, 0.849611
1.02122, 0.849675
1.02145, 0.849739
1.02168, 0.849803
1.02191, 0.849867
1.02214, 0.849931
1.02237, 0.849995
1.0226, 0.850059
1.02283, 0.850123
1.02306, 0.850187
1.0233, 0.850251
1.02353, 0.850315
1.02376, 0.850378
1.02399, 0.850442
1.02422, 0.850506
1.02445, 0.85057
1.02468, 0.850634
1.02491, 0.850698
1.02514, 0.850762
1.02537, 0.850826
1.02561, 0.850889
1.02584, 0.850953
1.02607, 0.851017
1.0263, 0.851081
1.02653, 0.851145
1.02676, 0.851208
1.02699, 0.851272
1.02722, 0.851336
1.02745, 0.8514
1.02768, 0.851463
1.02791, 0.851527
1.02815, 0.851591
1.02838, 0.851655
1.02861, 0.851718
1.02884, 0.851782
1.02907, 0.851846
1.0293, 0.851909
1.02953, 0.851973
1.02976, 0.852037
1.02999, 0.8521
1.03022, 0.852164
1.03045, 0.852228
1.03069, 0.852291
1.03092, 0.852355
1.03115, 0.852418
1.03138, 0.852482
1.03161, 0.852546
1.03184, 0.852609
1.03207, 0.852673
1.0323, 0.852736
1.03253, 0.8528
1.03276, 0.852863
1.033, 0.852927
1.03323, 0.85299
1.03346, 0.853054
1.03369, 0.853117
1.03392, 0.853181
1.03415, 0.853244
1.03438, 0.853307
1.03461, 0.853371
1.03484, 0.853434
1.03507, 0.853498
1.0353, 0.853561
1.03554, 0.853625
1.03577, 0.853688
1.036, 0.853751
1.03623, 0.853815
1.03646, 0.853878
1.03669, 0.853941
1.03692, 0.854005
1.03715, 0.854068
1.03738, 0.854131
1.03761, 0.854195
1.03784, 0.854258
1.03808, 0.854321
1.03831, 0.854384
1.03854, 0.854448
1.03877, 0.854511
1.039, 0.854574
1.03923, 0.854637
1.03946, 0.854701
1.03969, 0.854764
1.03992, 0.854827
1.04015, 0.85489
1.04039, 0.854953
1.04062, 0.855017
1.04085, 0.85508
1.04108, 0.855143
1.04131, 0.855206
1.04154, 0.855269
1.04177, 0.855332
1.042, 0.855395
1.04223, 0.855458
1.04246, 0.855521
1.04269, 0.855585
1.04293, 0.855648
1.04316, 0.855711
1.04339, 0.855774
1.04362, 0.855837
1.04385, 0.8559
1.04408, 0.855963
1.04431, 0.856026
1.04454, 0.856089
1.04477, 0.856152
1.045, 0.856215
1.04523, 0.856278
1.04547, 0.856341
1.0457, 0.856403
1.04593, 0.856466
1.04616, 0.856529
1.04639, 0.856592
1.04662, 0.856655
1.04685, 0.856718
1.04708, 0.856781
1.04731, 0.856844
1.04754, 0.856907
1.04778, 0.856969
1.04801, 0.857032
1.04824, 0.857095
1.04847, 0.857158
1.0487, 0.857221
1.04893, 0.857283
1.04916, 0.857346
1.04939, 0.857409
1.04962, 0.857472
1.04985, 0.857534
1.05008, 0.857597
1.05032, 0.85766
1.05055, 0.857723
1.05078, 0.857785
1.05101, 0.857848
1.05124, 0.857911
1.05147, 0.857973
1.0517, 0.858036
1.05193, 0.858099
1.05216, 0.858161
1.05239, 0.858224
1.05263, 0.858287
1.05286, 0.858349
1.05309, 0.858412
1.05332, 0.858474
1.05355, 0.858537
1.05378, 0.8586
1.05401, 0.858662
1.05424, 0.858725
1.05447, 0.858787
1.0547, 0.85885
1.05493, 0.858912
1.05517, 0.858975
1.0554, 0.859037
1.05563, 0.8591
1.05586, 0.859162
1.05609, 0.859225
1.05632, 0.859287
1.05655, 0.85935
1.05678, 0.859412
1.05701, 0.859474
1.05724, 0.859537
1.05747, 0.859599
1.05771, 0.859662
1.05794, 0.859724
1.05817, 0.859786
1.0584, 0.859849
1.05863, 0.859911
1.05886, 0.859973
1.05909, 0.860036
1.05932, 0.860098
1.05955, 0.86016
1.05978, 0.860223
1.06002, 0.860285
1.06025, 0.860347
1.06048, 0.860409
1.06071, 0.860472
1.06094, 0.860534
1.06117, 0.860596
1.0614, 0.860658
1.06163, 0.86072
1.06186, 0.860783
1.06209, 0.860845
1.06232, 0.860907
1.06256, 0.860969
1.06279, 0.861031
1.06302, 0.861094
1.06325, 0.861156
1.06348, 0.861218
1.06371, 0.86128
1.06394, 0.861342
1.06417, 0.861404
1.0644, 0.861466
1.06463, 0.861528
1.06486, 0.86159
1.0651, 0.861652
1.06533, 0.861714
1.06556, 0.861776
1.06579, 0.861838
1.06602, 0.8619
1.06625, 0.861962
1.06648, 0.862024
1.06671, 0.862086
1.06694, 0.862148
1.06717, 0.86221
1.06741, 0.862272
1.06764, 0.862334
1.06787, 0.862396
1.0681, 0.862458
1.06833, 0.86252
1.06856, 0.862582
1.06879, 0.862644
1.06902, 0.862705
1.06925, 0.862767
1.06948, 0.862829
1.06971, 0.862891
1.06995, 0.862953
1.07018, 0.863015
1.07041, 0.863076
1.07064, 0.863138
1.07087, 0.8632
1.0711, 0.863262
1.07133, 0.863324
1.07156, 0.863385
1.07179, 0.863447
1.07202, 0.863509
1.07225, 0.86357
1.07249, 0.863632
1.07272, 0.863694
1.07295, 0.863756
1.07318, 0.863817
1.07341, 0.863879
1.07364, 0.863941
1.07387, 0.864002
1.0741, 0.864064
1.07433, 0.864125
1.07456, 0.864187
1.0748, 0.864249
1.07503, 0.86431
1.07526, 0.864372
1.07549, 0.864433
1.07572, 0.864495
1.07595, 0.864556
1.07618, 0.864618
1.07641, 0.86468
1.07664, 0.864741
1.07687, 0.864803
1.0771, 0.864864
1.07734, 0.864925
1.07757, 0.864987
1.0778, 0.865048
1.07803, 0.86511
1.07826, 0.865171
1.07849, 0.865233
1.07872, 0.865294
1.07895, 0.865356
1.07918, 0.865417
1.07941, 0.865478
1.07965, 0.86554
1.07988, 0.865601
1.08011, 0.865662
1.08034, 0.865724
1.08057, 0.865785
1.0808, 0.865846
1.08103, 0.865908
1.08126, 0.865969
1.08149, 0.86603
1.08172, 0.866092
1.08195, 0.866153
1.08219, 0.866214
1.08242, 0.866275
1.08265, 0.866337
1.08288, 0.866398
1.08311, 0.866459
1.08334, 0.86652
1.08357, 0.866581
1.0838, 0.866643
1.08403, 0.866704
1.08426, 0.866765
1.08449, 0.866826
1.08473, 0.866887
1.08496, 0.866948
1.08519, 0.867009
1.08542, 0.86707
1.08565, 0.867132
1.08588, 0.867193
1.08611, 0.867254
1.08634, 0.867315
1.08657, 0.867376
1.0868, 0.867437
1.08704, 0.867498
1.08727, 0.867559
1.0875, 0.86762
1.08773, 0.867681
1.08796, 0.867742
1.08819, 0.867803
1.08842, 0.867864
1.08865, 0.867925
1.08888, 0.867986
1.08911, 0.868047
1.08934, 0.868107
1.08958, 0.868168
1.08981, 0.868229
1.09004, 0.86829
1.09027, 0.868351
1.0905, 0.868412
1.09073, 0.868473
1.09096, 0.868534
1.09119, 0.868594
1.09142, 0.868655
1.09165, 0.868716
1.09188, 0.868777
1.09212, 0.868838
1.09235, 0.868898
1.09258, 0.868959
1.09281, 0.86902
1.09304, 0.869081
1.09327, 0.869141
1.0935, 0.869202
1.09373, 0.869263
1.09396, 0.869324
1.09419, 0.869384
1.09443, 0.869445
1.09466, 0.869506
1.09489, 0.869566
1.09512, 0.869627
1.09535, 0.869687
1.09558, 0.869748
1.09581, 0.869809
1.09604, 0.869869
1.09627, 0.86993
1.0965, 0.86999
1.09673, 0.870051
1.09697, 0.870112
1.0972, 0.870172
1.09743, 0.870233
1.09766, 0.870293
1.09789, 0.870354
1.09812, 0.870414
1.09835, 0.870475
1.09858, 0.870535
1.09881, 0.870596
1.09904, 0.870656
1.09927, 0.870717
1.09951, 0.870777
1.09974, 0.870837
1.09997, 0.870898
1.1002, 0.870958
1.10043, 0.871019
1.10066, 0.871079
1.10089, 0.871139
1.10112, 0.8712
1.10135, 0.87126
1.10158, 0.87132
1.10182, 0.871381
1.10205, 0.871441
1.10228, 0.871501
1.10251, 0.871562
1.10274, 0.871622
1.10297, 0.871682
1.1032, 0.871742
1.10343, 0.871803
1.10366, 0.871863
1.10389, 0.871923
1.10412, 0.871983
1.10436, 0.872044
1.10459, 0.872104
1.10482, 0.872164
1.10505, 0.872224
1.10528, 0.872284
1.10551, 0.872344
1.10574, 0.872405
1.10597, 0.872465
1.1062, 0.872525
1.10643, 0.872585
1.10666, 0.872645
1.1069, 0.872705
1.10713, 0.872765
1.10736, 0.872825
1.10759, 0.872885
1.10782, 0.872945
1.10805, 0.873005
1.10828, 0.873065
1.10851, 0.873125
1.10874, 0.873185
1.10897, 0.873245
1.10921, 0.873305
1.10944, 0.873365
1.10967, 0.873425
1.1099, 0.873485
1.11013, 0.873545
1.11036, 0.873605
1.11059, 0.873665
1.11082, 0.873725
1.11105, 0.873785
1.11128, 0.873844
1.11151, 0.873904
1.11175, 0.873964
1.11198, 0.874024
1.11221, 0.874084
1.11244, 0.874144
1.11267, 0.874203
1.1129, 0.874263
1.11313, 0.874323
1.11336, 0.874383
1.11359, 0.874443
1.11382, 0.874502
1.11406, 0.874562
1.11429, 0.874622
1.11452, 0.874682
1.11475, 0.874741
1.11498, 0.874801
1.11521, 0.874861
1.11544, 0.87492
1.11567, 0.87498
1.1159, 0.87504
1.11613, 0.875099
1.11636, 0.875159
1.1166, 0.875218
1.11683, 0.875278
1.11706, 0.875338
1.11729, 0.875397
1.11752, 0.875457
1.11775, 0.875516
1.11798, 0.875576
1.11821, 0.875635
1.11844, 0.875695
1.11867, 0.875754
1.1189, 0.875814
1.11914, 0.875873
1.11937, 0.875933
1.1196, 0.875992
1.11983, 0.876052
1.12006, 0.876111
1.12029, 0.876171
1.12052, 0.87623
1.12075, 0.87629
1.12098, 0.876349
1.12121, 0.876408
1.12145, 0.876468
1.12168, 0.876527
1.12191, 0.876586
1.12214, 0.876646
1.12237, 0.876705
1.1226, 0.876764
1.12283, 0.876824
1.12306, 0.876883
1.12329, 0.876942
1.12352, 0.877002
1.12375, 0.877061
1.12399, 0.87712
1.12422, 0.877179
1.12445, 0.877239
1.12468, 0.877298
1.12491, 0.877357
1.12514, 0.877416
1.12537, 0.877475
1.1256, 0.877535
1.12583, 0.877594
1.12606, 0.877653
1.12629, 0.877712
1.12653, 0.877771
1.12676, 0.87783
1.12699, 0.87789
1.12722, 0.877949
1.12745, 0.878008
1.12768, 0.878067
1.12791, 0.878126
1.12814, 0.878185
1.12837, 0.878244
1.1286, 0.878303
1.12884, 0.878362
1.12907, 0.878421
1.1293, 0.87848
1.12953, 0.878539
1.12976, 0.878598
1.12999, 0.878657
1.13022, 0.878716
1.13045, 0.878775
1.13068, 0.878834
1.13091, 0.878893
1.13114, 0.878952
1.13138, 0.87901
1.13161, 0.879069
1.13184, 0.879128
1.13207, 0.879187
1.1323, 0.879246
1.13253, 0.879305
1.13276, 0.879364
1.13299, 0.879422
1.13322, 0.879481
1.13345, 0.87954
1.13368, 0.879599
1.13392, 0.879658
1.13415, 0.879716
1.13438, 0.879775
1.13461, 0.879834
1.13484, 0.879893
1.13507, 0.879951
1.1353, 0.88001
1.13553, 0.880069
1.13576, 0.880127
1.13599, 0.880186
1.13623, 0.880245
1.13646, 0.880303
1.13669, 0.880362
1.13692, 0.880421
1.13715, 0.880479
1.13738, 0.880538
1.13761, 0.880596
1.13784, 0.880655
1.13807, 0.880713
1.1383, 0.880772
1.13853, 0.880831
1.13877, 0.880889
1.139, 0.880948
1.13923, 0.881006
1.13946, 0.881065
1.13969, 0.881123
1.13992, 0.881182
1.14015, 0.88124
1.14038, 0.881299
1.14061, 0.881357
1.14084, 0.881415
1.14108, 0.881474
1.14131, 0.881532
1.14154, 0.881591
1.14177, 0.881649
1.142, 0.881707
1.14223, 0.881766
1.14246, 0.881824
1.14269, 0.881882
1.14292, 0.881941
1.14315, 0.881999
1.14338, 0.882057
1.14362, 0.882116
1.14385, 0.882174
1.14408, 0.882232
1.14431, 0.88229
1.14454, 0.882349
1.14477, 0.882407
1.145, 0.882465
1.14523, 0.882523
1.14546, 0.882582
1.14569, 0.88264
1.14592, 0.882698
1.14616, 0.882756
1.14639, 0.882814
1.14662, 0.882872
1.14685, 0.882931
1.14708, 0.882989
1.14731, 0.883047
1.14754, 0.883105
1.14777, 0.883163
1.148, 0.883221
1.14823, 0.883279
1.14847, 0.883337
1.1487, 0.883395
1.14893, 0.883453
1.14916, 0.883511
1.14939, 0.883569
1.14962, 0.883627
1.14985, 0.883685
1.15008, 0.883743
1.15031, 0.883801
1.15054, 0.883859
1.15077, 0.883917
1.15101, 0.883975
1.15124, 0.884033
1.15147, 0.884091
1.1517, 0.884149
1.15193, 0.884207
1.15216, 0.884264
1.15239, 0.884322
1.15262, 0.88438
1.15285, 0.884438
1.15308, 0.884496
1.15331, 0.884554
1.15355, 0.884611
1.15378, 0.884669
1.15401, 0.884727
1.15424, 0.884785
1.15447, 0.884842
1.1547, 0.8849
1.15493, 0.884958
1.15516, 0.885016
1.15539, 0.885073
1.15562, 0.885131
1.15586, 0.885189
1.15609, 0.885246
1.15632, 0.885304
1.15655, 0.885362
1.15678, 0.885419
1.15701, 0.885477
1.15724, 0.885535
1.15747, 0.885592
1.1577, 0.88565
1.15793, 0.885707
1.15816, 0.885765
1.1584, 0.885822
1.15863, 0.88588
1.15886, 0.885938
1.15909, 0.885995
1.15932, 0.886053
1.15955, 0.88611
1.15978, 0.886168
1.16001, 0.886225
1.16024, 0.886282
1.16047, 0.88634
1.1607, 0.886397
1.16094, 0.886455
1.16117, 0.886512
1.1614, 0.88657
1.16163, 0.886627
1.16186, 0.886684
1.16209, 0.886742
1.16232, 0.886799
1.16255, 0.886856
1.16278, 0.886914
1.16301, 0.886971
1.16325, 0.887028
1.16348, 0.887086
1.16371, 0.887143
1.16394, 0.8872
1.16417, 0.887258
1.1644, 0.887315
1.16463, 0.887372
1.16486, 0.887429
1.16509, 0.887487
1.16532, 0.887544
1.16555, 0.887601
1.16579, 0.887658
1.16602, 0.887715
1.16625, 0.887772
1.16648, 0.88783
1.16671, 0.887887
1.16694, 0.887944
1.16717, 0.888001
1.1674, 0.888058
1.16763, 0.888115
1.16786, 0.888172
1.1681, 0.888229
1.16833, 0.888286
1.16856, 0.888343
1.16879, 0.8884
1.16902, 0.888457
1.16925, 0.888514
1.16948, 0.888571
1.16971, 0.888628
1.16994, 0.888685
1.17017, 0.888742
1.1704, 0.888799
1.17064, 0.888856
1.17087, 0.888913
1.1711, 0.88897
1.17133, 0.889027
1.17156, 0.889084
1.17179, 0.889141
1.17202, 0.889198
1.17225, 0.889255
1.17248, 0.889311
1.17271, 0.889368
1.17294, 0.889425
1.17318, 0.889482
1.17341, 0.889539
1.17364, 0.889595
1.17387, 0.889652
1.1741, 0.889709
1.17433, 0.889766
1.17456, 0.889822
1.17479, 0.889879
1.17502, 0.889936
1.17525, 0.889993
1.17549, 0.890049
1.17572, 0.890106
